,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,loudness,mode,duration_ms,time_signature,artist_name,release_date,song_name,song_name_formatted
0,0.387,0.253,5,0.0336,0.798,0.000159,0.0848,0.134,68.004,-8.901,1,182163,5,Adele,2021-11-19,Strangers By Nature,strangers-by-nature
1,0.604,0.366,5,0.0282,0.578,0.0,0.133,0.13,141.981,-7.519,1,224695,4,Adele,2021-11-19,Easy On Me,easy-on-me
2,0.339,0.492,1,0.0559,0.829,0.00377,0.147,0.102,151.865,-10.661,1,389107,4,Adele,2021-11-19,My Little Love,my-little-love
3,0.756,0.713,7,0.102,0.523,3.35e-06,0.248,0.59,125.064,-6.917,1,255278,4,Adele,2021-11-19,Cry Your Heart Out,cry-your-heart-out
4,0.534,0.725,1,0.046,0.091,0.0,0.0264,0.55,88.098,-3.906,1,225149,4,Adele,2021-11-19,Oh My God,oh-my-god
5,0.703,0.68,9,0.0431,0.0171,0.0,0.178,0.536,97.985,-6.118,0,210384,4,Adele,2021-11-19,Can I Get It,can-i-get-it
6,0.437,0.565,10,0.0466,0.697,0.0,0.119,0.306,115.389,-5.596,1,376169,4,Adele,2021-11-19,I Drink Wine,i-drink-wine
7,0.734,0.497,8,0.166,0.67,2.35e-05,0.194,0.307,127.989,-9.666,1,161829,3,Adele,2021-11-19,All Night Parking (with Erroll Garner) Interlude,all-night-parking-interlude
8,0.594,0.37,4,0.173,0.749,3.2e-05,0.132,0.329,145.601,-10.561,0,300248,4,Adele,2021-11-19,Woman Like Me,woman-like-me
9,0.366,0.364,0,0.0433,0.858,1.15e-05,0.165,0.459,165.902,-7.814,1,366004,4,Adele,2021-11-19,Hold On,hold-on
10,0.356,0.176,8,0.0391,0.843,0.0,0.231,0.289,170.425,-8.291,1,403962,1,Adele,2021-11-19,To Be Loved,to-be-loved
11,0.269,0.591,10,0.0416,0.453,0.000695,0.0702,0.228,183.793,-5.79,0,403044,4,Adele,2021-11-19,Love Is A Game,love-is-a-game
12,0.578,0.43,5,0.0305,0.33,0.0,0.0854,0.288,78.991,-6.134,0,295502,4,Adele,2015-11-20,Hello,hello
13,0.688,0.533,6,0.0865,0.0355,3.48e-06,0.172,0.567,164.069,-8.363,0,223079,4,Adele,2015-11-20,Send My Love (To Your New Lover),send-my-love-your-new
14,0.382,0.578,5,0.047,0.00982,1.44e-05,0.433,0.156,113.072,-4.246,1,348625,4,Adele,2015-11-20,I Miss You,i-miss-you
15,0.376,0.595,3,0.0496,0.303,0.0,0.095,0.265,144.361,-5.936,1,290900,4,Adele,2015-11-20,When We Were Young,when-we-were-young
16,0.405,0.3,2,0.0378,0.894,0.0,0.154,0.24,162.355,-6.475,1,245427,3,Adele,2015-11-20,Remedy,remedy
17,0.59,0.833,5,0.0615,0.0142,5.4e-06,0.105,0.538,94.963,-6.503,0,240439,4,Adele,2015-11-20,Water Under the Bridge,water-under-the-bridge
18,0.384,0.585,1,0.0311,0.0591,1.77e-06,0.116,0.252,82.378,-5.588,1,225427,4,Adele,2015-11-20,River Lea,river-lea
19,0.331,0.341,9,0.0309,0.528,0.0,0.109,0.152,109.821,-6.057,0,285935,4,Adele,2015-11-20,Love In The Dark,love-in-the-dark
20,0.72,0.274,1,0.0276,0.742,0.0,0.11,0.179,105.929,-7.623,0,227066,4,Adele,2015-11-20,Million Years Ago,million-years-ago
21,0.591,0.28,4,0.0283,0.889,0.0,0.124,0.348,141.916,-5.494,1,271800,4,Adele,2015-11-20,All I Ask,all-i-ask
22,0.416,0.752,0,0.0396,0.251,0.0,0.125,0.266,155.89,-5.471,1,251702,3,Adele,2015-11-20,Sweetest Devotion,sweetest-devotion
23,0.578,0.43,5,0.0305,0.33,0.0,0.0854,0.288,78.991,-6.134,0,295502,4,Adele,2015-11-20,Hello,hello
24,0.688,0.533,6,0.0865,0.0355,3.48e-06,0.172,0.567,164.069,-8.363,0,223079,4,Adele,2015-11-20,Send My Love (To Your New Lover),send-my-love-your-new
25,0.382,0.578,5,0.047,0.00982,1.44e-05,0.433,0.156,113.072,-4.246,1,348625,4,Adele,2015-11-20,I Miss You,i-miss-you
26,0.376,0.595,3,0.0496,0.303,0.0,0.095,0.265,144.361,-5.936,1,290900,4,Adele,2015-11-20,When We Were Young,when-we-were-young
27,0.405,0.3,2,0.0378,0.894,0.0,0.154,0.24,162.355,-6.475,1,245427,3,Adele,2015-11-20,Remedy,remedy
28,0.59,0.833,5,0.0615,0.0142,5.4e-06,0.105,0.538,94.963,-6.503,0,240439,4,Adele,2015-11-20,Water Under the Bridge,water-under-the-bridge
29,0.384,0.585,1,0.0311,0.0591,1.77e-06,0.116,0.252,82.378,-5.588,1,225427,4,Adele,2015-11-20,River Lea,river-lea
30,0.331,0.341,9,0.0309,0.528,0.0,0.109,0.152,109.821,-6.057,0,285935,4,Adele,2015-11-20,Love In The Dark,love-in-the-dark
31,0.72,0.274,1,0.0276,0.742,0.0,0.11,0.179,105.929,-7.623,0,227066,4,Adele,2015-11-20,Million Years Ago,million-years-ago
32,0.591,0.28,4,0.0283,0.889,0.0,0.124,0.348,141.916,-5.494,1,271800,4,Adele,2015-11-20,All I Ask,all-i-ask
33,0.416,0.752,0,0.0396,0.251,0.0,0.125,0.266,155.89,-5.471,1,251702,3,Adele,2015-11-20,Sweetest Devotion,sweetest-devotion
34,0.73,0.769,8,0.0298,0.138,0.0,0.0473,0.507,104.948,-5.114,1,228093,4,Adele,2011-02-22,Rolling in the Deep,rolling-in-the-deep
35,0.612,0.749,0,0.0446,0.615,0.0,0.167,0.574,120.052,-5.014,1,223267,4,Adele,2011-02-22,Rumour Has It,has-it
36,0.353,0.446,0,0.0285,0.95,1.35e-05,0.132,0.211,155.476,-6.044,0,250000,4,Adele,2011-02-22,Turning Tables,turning-tables
37,0.644,0.4,3,0.0304,0.214,0.0,0.0866,0.227,115.025,-5.713,1,243200,4,Adele,2011-02-22,Don't You Remember,you-remember
38,0.603,0.67,2,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,-3.882,0,242974,4,Adele,2011-02-22,Set Fire to the Rain,set-fire-to-the-rain
39,0.706,0.57,0,0.086,0.0225,0.0,0.0754,0.728,159.908,-7.045,0,278040,4,Adele,2011-02-22,He Won't Go,he-go
40,0.415,0.266,0,0.0308,0.957,1.18e-06,0.183,0.282,138.096,-8.44,1,228293,4,Adele,2011-02-22,Take It All,take-it-all
41,0.547,0.848,2,0.0367,0.049,0.0,0.114,0.749,160.063,-2.684,1,241351,4,Adele,2011-02-22,I'll Be Waiting,be-waiting
42,0.528,0.468,5,0.0287,0.295,0.0,0.165,0.185,154.974,-5.306,1,348227,3,Adele,2011-02-22,One And Only,one-and-only
43,0.689,0.369,0,0.0278,0.693,0.00236,0.111,0.361,116.885,-9.407,0,316240,4,Adele,2011-02-22,Lovesong,
44,0.556,0.319,9,0.0281,0.893,0.0,0.0996,0.294,135.187,-8.251,1,285240,4,Adele,2011-02-22,Someone Like You,someone-like-you
45,0.73,0.769,8,0.0298,0.138,0.0,0.0473,0.507,104.948,-5.114,1,228093,4,Adele,2011-01-24,Rolling in the Deep,rolling-in-the-deep
46,0.612,0.749,0,0.0446,0.615,0.0,0.167,0.574,120.052,-5.014,1,223267,4,Adele,2011-01-24,Rumour Has It,has-it
47,0.353,0.446,0,0.0285,0.95,1.35e-05,0.132,0.211,155.476,-6.044,0,250000,4,Adele,2011-01-24,Turning Tables,turning-tables
48,0.644,0.4,3,0.0304,0.214,0.0,0.0866,0.227,115.025,-5.713,1,243200,4,Adele,2011-01-24,Don't You Remember,you-remember
49,0.603,0.67,2,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,-3.882,0,242974,4,Adele,2011-01-24,Set Fire to the Rain,set-fire-to-the-rain
50,0.706,0.57,0,0.086,0.0225,0.0,0.0754,0.728,159.908,-7.045,0,278040,4,Adele,2011-01-24,He Won't Go,he-go
51,0.415,0.266,0,0.0308,0.957,1.18e-06,0.183,0.282,138.096,-8.44,1,228293,4,Adele,2011-01-24,Take It All,take-it-all
52,0.547,0.848,2,0.0367,0.049,0.0,0.114,0.749,160.063,-2.684,1,241351,4,Adele,2011-01-24,I'll Be Waiting,be-waiting
53,0.528,0.468,5,0.0287,0.295,0.0,0.165,0.185,154.974,-5.306,1,348227,3,Adele,2011-01-24,One And Only,one-and-only
54,0.689,0.369,0,0.0278,0.693,0.00236,0.111,0.361,116.885,-9.407,0,316240,4,Adele,2011-01-24,Lovesong,
55,0.556,0.319,9,0.0281,0.893,0.0,0.0996,0.294,135.187,-8.251,1,285240,4,Adele,2011-01-24,Someone Like You,someone-like-you
56,0.73,0.769,8,0.0298,0.138,0.0,0.0473,0.507,104.948,-5.114,1,228093,4,Adele,2011-01-24,Rolling in the Deep,rolling-in-the-deep
57,0.612,0.749,0,0.0446,0.615,0.0,0.167,0.574,120.052,-5.014,1,223267,4,Adele,2011-01-24,Rumour Has It,has-it
58,0.353,0.446,0,0.0285,0.95,1.35e-05,0.132,0.211,155.476,-6.044,0,250000,4,Adele,2011-01-24,Turning Tables,turning-tables
59,0.644,0.4,3,0.0304,0.214,0.0,0.0866,0.227,115.025,-5.713,1,243200,4,Adele,2011-01-24,Don't You Remember,you-remember
60,0.603,0.67,2,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,-3.882,0,242974,4,Adele,2011-01-24,Set Fire to the Rain,set-fire-to-the-rain
61,0.706,0.57,0,0.086,0.0225,0.0,0.0754,0.728,159.908,-7.045,0,278040,4,Adele,2011-01-24,He Won't Go,he-go
62,0.415,0.266,0,0.0308,0.957,1.18e-06,0.183,0.282,138.096,-8.44,1,228293,4,Adele,2011-01-24,Take It All,take-it-all
63,0.547,0.848,2,0.0367,0.049,0.0,0.114,0.749,160.063,-2.684,1,241351,4,Adele,2011-01-24,I'll Be Waiting,be-waiting
64,0.528,0.468,5,0.0287,0.295,0.0,0.165,0.185,154.974,-5.306,1,348227,3,Adele,2011-01-24,One And Only,one-and-only
65,0.689,0.369,0,0.0278,0.693,0.00236,0.111,0.361,116.885,-9.407,0,316240,4,Adele,2011-01-24,Lovesong,
66,0.556,0.319,9,0.0281,0.893,0.0,0.0996,0.294,135.187,-8.251,1,285240,4,Adele,2011-01-24,Someone Like You,someone-like-you
67,0.73,0.769,8,0.0298,0.138,0.0,0.0473,0.507,104.948,-5.114,1,228093,4,Adele,2011-01-19,Rolling in the Deep,rolling-in-the-deep
68,0.612,0.749,0,0.0446,0.615,0.0,0.167,0.574,120.052,-5.014,1,223267,4,Adele,2011-01-19,Rumour Has It,has-it
69,0.353,0.446,0,0.0285,0.95,1.35e-05,0.132,0.211,155.476,-6.044,0,250000,4,Adele,2011-01-19,Turning Tables,turning-tables
70,0.644,0.4,3,0.0304,0.214,0.0,0.0866,0.227,115.025,-5.713,1,243200,4,Adele,2011-01-19,Don't You Remember,you-remember
71,0.603,0.67,2,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,-3.882,0,242974,4,Adele,2011-01-19,Set Fire to the Rain,set-fire-to-the-rain
72,0.706,0.57,0,0.086,0.0225,0.0,0.0754,0.728,159.908,-7.045,0,278040,4,Adele,2011-01-19,He Won't Go,he-go
73,0.415,0.266,0,0.0308,0.957,1.18e-06,0.183,0.282,138.096,-8.44,1,228293,4,Adele,2011-01-19,Take It All,take-it-all
74,0.547,0.848,2,0.0367,0.049,0.0,0.114,0.749,160.063,-2.684,1,241351,4,Adele,2011-01-19,I'll Be Waiting,be-waiting
75,0.528,0.468,5,0.0287,0.295,0.0,0.165,0.185,154.974,-5.306,1,348227,3,Adele,2011-01-19,One And Only,one-and-only
76,0.689,0.369,0,0.0278,0.693,0.00236,0.111,0.361,116.885,-9.407,0,316240,4,Adele,2011-01-19,Lovesong,
77,0.556,0.319,9,0.0281,0.893,0.0,0.0996,0.294,135.187,-8.251,1,285240,4,Adele,2011-01-19,Someone Like You,someone-like-you
78,0.579,0.191,9,0.0385,0.978,5.55e-05,0.11,0.231,85.465,-8.629,1,217339,4,Adele,2011-01-19,I Found A Boy,i-found-a-boy
79,0.352,0.204,3,0.0359,0.966,0.0,0.771,0.284,88.255,-10.928,1,260510,3,Adele,2011-01-19,Turning Tables - Live Acoustic,turning-tables-live-acoustic
80,0.391,0.31,2,0.0381,0.915,0.0,0.705,0.195,108.104,-8.57,1,258151,4,Adele,2011-01-19,Don't You Remember - Live Acoustic,you-remember-live-acoustic
81,0.345,0.217,6,0.0358,0.948,0.0,0.701,0.189,81.917,-9.769,0,314731,3,Adele,2011-01-19,Someone Like You - Live Acoustic,someone-like-you-live-acoustic
82,0.807,0.105,9,0.0412,0.964,0.0,0.103,0.372,109.014,-13.188,1,220507,4,Adele,2008-11-17,Daydreamer,daydreamer
83,0.561,0.316,4,0.326,0.683,0.0,0.108,0.617,87.273,-10.922,0,258507,4,Adele,2008-11-17,Best For Last,best-for-last
84,0.616,0.47,5,0.0253,0.291,0.0,0.111,0.325,80.03,-6.092,0,210507,4,Adele,2008-11-17,Chasing Pavements,chasing-pavements
85,0.65,0.82,0,0.047,0.00217,0.0,0.133,0.35,109.955,-5.344,1,191867,4,Adele,2008-11-17,Cold Shoulder,cold-shoulder
86,0.707,0.139,7,0.0507,0.91,0.0,0.105,0.323,85.868,-12.3,1,208040,3,Adele,2008-11-17,Crazy For You,crazy-for-you
87,0.353,0.388,11,0.0366,0.346,0.0,0.215,0.19,80.67,-7.091,0,203907,4,Adele,2008-11-17,Melt My Heart To Stone,melt-my-heart-to-stone
88,0.683,0.112,0,0.0338,0.985,0.00552,0.09,0.337,81.355,-13.461,1,190280,4,Adele,2008-11-17,First Love,first-love
89,0.842,0.679,1,0.0846,0.773,0.0,0.0891,0.918,137.2,-5.876,1,197347,4,Adele,2008-11-17,Right As Rain,right-as-rain
90,0.317,0.172,10,0.0326,0.907,0.000383,0.105,0.0963,65.18,-10.636,1,212040,3,Adele,2008-11-17,Make You Feel My Love,make-you-feel-my-love
91,0.776,0.592,4,0.153,0.482,0.0,0.15,0.724,126.563,-7.459,0,195653,4,Adele,2008-11-17,My Same,my-same
92,0.801,0.663,11,0.0485,0.181,0.000535,0.0945,0.552,96.991,-6.29,1,258853,4,Adele,2008-11-17,Tired,tired
93,0.436,0.336,10,0.037,0.962,3.4e-05,0.102,0.21,122.456,-8.517,0,271227,4,Adele,2008-11-17,Hometown Glory,hometown-glory
94,0.546,0.266,0,0.0389,0.907,0.0,0.669,0.208,78.443,-9.492,0,232200,4,Adele,2008-11-17,Chasing Pavements - Live at Hotel Cafe,chasing-pavements-live-at-hotel-cafe
95,0.454,0.164,4,0.0373,0.894,0.0,0.515,0.193,97.394,-8.997,0,201867,4,Adele,2008-11-17,Melt My Heart To Stone - Live at Hotel Cafe,melt-my-heart-to-stone-live-at-hotel-cafe
96,0.604,0.336,0,0.0654,0.845,0.0,0.681,0.673,145.17,-8.695,1,127507,4,Adele,2008-11-17,"That's It, I Quit, I'm Movin' On - Live at Hotel Cafe",i-on-live-at-hotel-cafe
97,0.488,0.0855,7,0.0396,0.959,0.0,0.692,0.461,80.544,-12.385,1,223400,4,Adele,2008-11-17,Crazy For You - Live at Hotel Cafe,crazy-for-you-live-at-hotel-cafe
98,0.718,0.333,6,0.0705,0.819,0.0,0.687,0.772,132.742,-8.855,1,212027,4,Adele,2008-11-17,Right As Rain - Live at Hotel Cafe,right-as-rain-live-at-hotel-cafe
99,0.69,0.384,2,0.219,0.83,0.0,0.978,0.735,136.434,-8.145,1,185440,4,Adele,2008-11-17,My Same - Live at Hotel Cafe,my-same-live-at-hotel-cafe
100,0.449,0.166,10,0.0374,0.974,3.81e-06,0.665,0.107,143.878,-12.193,1,232200,3,Adele,2008-11-17,Make You Feel My Love - Live at Hotel Cafe,make-you-feel-my-love-live-at-hotel-cafe
101,0.573,0.147,9,0.0391,0.955,0.0,0.715,0.323,108.773,-12.295,1,221493,4,Adele,2008-11-17,Daydreamer - Live at Hotel Cafe,daydreamer-live-at-hotel-cafe
102,0.436,0.353,1,0.0312,0.922,0.00519,0.191,0.181,119.143,-9.365,1,228573,4,Adele,2008-11-17,Hometown Glory - Live at Hotel Cafe,hometown-glory-live-at-hotel-cafe
103,0.409,0.71,7,0.0325,0.00323,0.0,0.116,0.438,95.248,-4.918,0,268093,3,Adele,2008-11-17,Many Shades Of Black - Performed by The Raconteurs and Adele,many-shades-of-black-performed-by-the-raconteurs-and-adele
104,0.807,0.105,9,0.0412,0.964,0.0,0.103,0.372,109.014,-13.188,1,220507,4,Adele,2008-03-07,Daydreamer,daydreamer
105,0.561,0.316,4,0.326,0.683,0.0,0.108,0.617,87.273,-10.922,0,258507,4,Adele,2008-03-07,Best For Last,best-for-last
106,0.616,0.47,5,0.0253,0.291,0.0,0.111,0.325,80.03,-6.092,0,210507,4,Adele,2008-03-07,Chasing Pavements,chasing-pavements
107,0.65,0.82,0,0.047,0.00217,0.0,0.133,0.35,109.955,-5.344,1,191867,4,Adele,2008-03-07,Cold Shoulder,cold-shoulder
108,0.707,0.139,7,0.0507,0.91,0.0,0.105,0.323,85.868,-12.3,1,208040,3,Adele,2008-03-07,Crazy For You,crazy-for-you
109,0.353,0.388,11,0.0366,0.346,0.0,0.215,0.19,80.67,-7.091,0,203907,4,Adele,2008-03-07,Melt My Heart To Stone,melt-my-heart-to-stone
110,0.683,0.112,0,0.0338,0.985,0.00552,0.09,0.337,81.355,-13.461,1,190280,4,Adele,2008-03-07,First Love,first-love
111,0.842,0.679,1,0.0846,0.773,0.0,0.0891,0.918,137.2,-5.876,1,197347,4,Adele,2008-03-07,Right As Rain,right-as-rain
112,0.317,0.172,10,0.0326,0.907,0.000383,0.105,0.0963,65.18,-10.636,1,212040,3,Adele,2008-03-07,Make You Feel My Love,make-you-feel-my-love
113,0.776,0.592,4,0.153,0.482,0.0,0.15,0.724,126.563,-7.459,0,195653,4,Adele,2008-03-07,My Same,my-same
114,0.801,0.663,11,0.0485,0.181,0.000535,0.0945,0.552,96.991,-6.29,1,258853,4,Adele,2008-03-07,Tired,tired
115,0.436,0.336,10,0.037,0.962,3.4e-05,0.102,0.21,122.456,-8.517,0,271227,4,Adele,2008-03-07,Hometown Glory,hometown-glory
116,0.807,0.105,9,0.0412,0.964,0.0,0.103,0.372,109.014,-13.188,1,220507,4,Adele,2008-01-28,Daydreamer,daydreamer
117,0.561,0.316,4,0.326,0.683,0.0,0.108,0.617,87.273,-10.922,0,258507,4,Adele,2008-01-28,Best For Last,best-for-last
118,0.616,0.47,5,0.0253,0.291,0.0,0.111,0.325,80.03,-6.092,0,210507,4,Adele,2008-01-28,Chasing Pavements,chasing-pavements
119,0.65,0.82,0,0.047,0.00217,0.0,0.133,0.35,109.955,-5.344,1,191867,4,Adele,2008-01-28,Cold Shoulder,cold-shoulder
120,0.707,0.139,7,0.0507,0.91,0.0,0.105,0.323,85.868,-12.3,1,208040,3,Adele,2008-01-28,Crazy For You,crazy-for-you
121,0.353,0.388,11,0.0366,0.346,0.0,0.215,0.19,80.67,-7.091,0,203907,4,Adele,2008-01-28,Melt My Heart To Stone,melt-my-heart-to-stone
122,0.683,0.112,0,0.0338,0.985,0.00552,0.09,0.337,81.355,-13.461,1,190280,4,Adele,2008-01-28,First Love,first-love
123,0.842,0.679,1,0.0846,0.773,0.0,0.0891,0.918,137.2,-5.876,1,197347,4,Adele,2008-01-28,Right As Rain,right-as-rain
124,0.317,0.172,10,0.0326,0.907,0.000383,0.105,0.0963,65.18,-10.636,1,212040,3,Adele,2008-01-28,Make You Feel My Love,make-you-feel-my-love
125,0.776,0.592,4,0.153,0.482,0.0,0.15,0.724,126.563,-7.459,0,195653,4,Adele,2008-01-28,My Same,my-same
126,0.801,0.663,11,0.0485,0.181,0.000535,0.0945,0.552,96.991,-6.29,1,258853,4,Adele,2008-01-28,Tired,tired
127,0.436,0.336,10,0.037,0.962,3.4e-05,0.102,0.21,122.456,-8.517,0,271227,4,Adele,2008-01-28,Hometown Glory,hometown-glory
128,0.807,0.105,9,0.0412,0.964,0.0,0.103,0.372,109.014,-13.188,1,220507,4,Adele,2008-01-27,Daydreamer,daydreamer
129,0.561,0.316,4,0.326,0.683,0.0,0.108,0.617,87.273,-10.922,0,258507,4,Adele,2008-01-27,Best For Last,best-for-last
130,0.616,0.47,5,0.0253,0.291,0.0,0.111,0.325,80.03,-6.092,0,210507,4,Adele,2008-01-27,Chasing Pavements,chasing-pavements
131,0.65,0.82,0,0.047,0.00217,0.0,0.133,0.35,109.955,-5.344,1,191867,4,Adele,2008-01-27,Cold Shoulder,cold-shoulder
132,0.707,0.139,7,0.0507,0.91,0.0,0.105,0.323,85.868,-12.3,1,208040,3,Adele,2008-01-27,Crazy For You,crazy-for-you
133,0.353,0.388,11,0.0366,0.346,0.0,0.215,0.19,80.67,-7.091,0,203907,4,Adele,2008-01-27,Melt My Heart To Stone,melt-my-heart-to-stone
134,0.683,0.112,0,0.0338,0.985,0.00552,0.09,0.337,81.355,-13.461,1,190280,4,Adele,2008-01-27,First Love,first-love
135,0.842,0.679,1,0.0846,0.773,0.0,0.0891,0.918,137.2,-5.876,1,197347,4,Adele,2008-01-27,Right As Rain,right-as-rain
136,0.317,0.172,10,0.0326,0.907,0.000383,0.105,0.0963,65.18,-10.636,1,212040,3,Adele,2008-01-27,Make You Feel My Love,make-you-feel-my-love
137,0.776,0.592,4,0.153,0.482,0.0,0.15,0.724,126.563,-7.459,0,195653,4,Adele,2008-01-27,My Same,my-same
138,0.801,0.663,11,0.0485,0.181,0.000535,0.0945,0.552,96.991,-6.29,1,258853,4,Adele,2008-01-27,Tired,tired
139,0.436,0.336,10,0.037,0.962,3.4e-05,0.102,0.21,122.456,-8.517,0,271227,4,Adele,2008-01-27,Hometown Glory,hometown-glory
140,0.604,0.366,5,0.0282,0.578,0.0,0.133,0.13,141.981,-7.519,1,224695,4,Adele,2021-10-14,Easy On Me,easy-on-me
141,0.482,0.333,1,0.0302,0.963,0.000906,0.117,0.284,122.546,-10.956,1,218960,4,Adele,2018-07-01,Hometown Glory,hometown-glory
142,0.529,0.861,10,0.0436,0.000621,0.175,0.109,0.116,173.021,-6.306,0,396920,4,Adele,2018-07-01,Hometown Glory - High Contrast Remix,hometown-glory-high-contrast-remix
143,0.601,0.852,10,0.0533,0.000153,0.779,0.115,0.106,173.011,-6.841,0,395840,4,Adele,2018-07-01,Hometown Glory - High Contrast Remix Instrumental,hometown-glory-high-contrast-remix-instrumental
144,0.59,0.833,5,0.0615,0.0142,5.4e-06,0.105,0.538,94.963,-6.503,0,240439,4,Adele,2016-11-04,Water Under the Bridge,water-under-the-bridge
145,0.59,0.833,5,0.0615,0.0142,5.4e-06,0.105,0.538,94.963,-6.503,0,240439,4,Adele,2016-11-04,Water Under the Bridge,water-under-the-bridge
146,0.688,0.533,6,0.0865,0.0355,3.48e-06,0.172,0.567,164.069,-8.363,0,223079,4,Adele,2016-05-16,Send My Love (To Your New Lover),send-my-love-your-new
147,0.688,0.533,6,0.0865,0.0355,3.48e-06,0.172,0.567,164.069,-8.363,0,223079,4,Adele,2016-05-16,Send My Love (To Your New Lover),send-my-love-your-new
148,0.376,0.595,3,0.0496,0.303,0.0,0.095,0.265,144.361,-5.936,1,290900,4,Adele,2016-02-05,When We Were Young,when-we-were-young
149,0.376,0.595,3,0.0496,0.303,0.0,0.095,0.265,144.361,-5.936,1,290900,4,Adele,2016-02-05,When We Were Young,when-we-were-young
150,0.578,0.43,5,0.0305,0.33,0.0,0.0854,0.288,78.991,-6.134,0,295502,4,Adele,2015-10-23,Hello,hello
151,0.578,0.43,5,0.0305,0.33,0.0,0.0854,0.288,78.991,-6.134,0,295502,4,Adele,2015-10-23,Hello,hello
152,0.346,0.552,0,0.0282,0.417,0.0,0.114,0.0789,75.881,-6.864,0,286480,4,Adele,2012-10-04,Skyfall,
153,0.603,0.67,2,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,-3.882,0,242974,4,Adele,2011-07-04,Set Fire to the Rain,set-fire-to-the-rain
154,0.647,0.939,7,0.0896,0.00282,0.074,0.0453,0.321,126.009,-4.014,1,350795,4,Adele,2011-07-04,Set Fire to the Rain - Thomas Gold Remix,set-fire-to-the-rain-thomas-gold-remix
155,0.629,0.895,2,0.0677,0.00327,0.305,0.0309,0.725,126.006,-8.044,1,321672,4,Adele,2011-07-04,Set Fire to the Rain - Thomas Gold Dub,set-fire-to-the-rain-thomas-gold-dub
156,0.694,0.806,2,0.0421,0.000331,0.03,0.0416,0.658,126.851,-3.882,0,458677,4,Adele,2011-07-04,Set Fire to the Rain - Moto Blanco Remix,set-fire-to-the-rain-remix
157,0.639,0.887,0,0.0308,0.000445,0.000877,0.346,0.758,126.857,-2.989,1,215156,4,Adele,2011-07-04,Set Fire to the Rain - Moto Blanco Edit,set-fire-to-the-rain-edit
158,0.584,0.475,5,0.163,0.0208,0.000114,0.423,0.398,105.132,-10.318,0,257652,4,Adele,2011-04-11,Rolling in the Deep - Jamie xx Shuffle,rolling-in-the-deep-jamie-xx-shuffle
159,0.556,0.319,9,0.0281,0.893,0.0,0.0996,0.294,135.187,-8.251,1,285240,4,Adele,2011-01-24,Someone Like You,someone-like-you
160,0.73,0.769,8,0.0298,0.138,0.0,0.0473,0.507,104.948,-5.114,1,228093,4,Adele,2011-01-17,Rolling in the Deep,rolling-in-the-deep
161,0.73,0.769,8,0.0298,0.138,0.0,0.0473,0.507,104.948,-5.114,1,228093,4,Adele,2011-01-16,Rolling in the Deep,rolling-in-the-deep
162,0.736,0.142,7,0.0385,0.771,0.0,0.0735,0.476,105.034,-16.603,0,236778,4,Adele,2011-01-16,Rolling in the Deep - Acapella,rolling-in-the-deep
163,0.73,0.769,8,0.0298,0.138,0.0,0.0473,0.507,104.948,-5.114,1,228093,4,Adele,2010-12-31,Rolling in the Deep,rolling-in-the-deep
164,0.73,0.769,8,0.0298,0.138,0.0,0.0473,0.507,104.948,-5.114,1,228093,4,Adele,2010-11-29,Rolling in the Deep,rolling-in-the-deep
165,0.317,0.172,10,0.0326,0.907,0.000383,0.105,0.0963,65.18,-10.636,1,212040,3,Adele,2008-10-27,Make You Feel My Love,make-you-feel-my-love
166,0.317,0.172,10,0.0326,0.907,0.000383,0.105,0.0963,65.18,-10.636,1,212040,3,Adele,2008-10-27,Make You Feel My Love,make-you-feel-my-love
167,0.482,0.333,1,0.0302,0.963,0.000906,0.117,0.284,122.546,-10.956,1,218960,4,Adele,2008-07-20,Hometown Glory,hometown-glory
168,0.529,0.861,10,0.0436,0.000621,0.175,0.109,0.116,173.021,-6.306,0,396920,4,Adele,2008-07-20,Hometown Glory - High Contrast Remix,hometown-glory-high-contrast-remix
169,0.601,0.852,10,0.0533,0.000153,0.779,0.115,0.106,173.011,-6.841,0,395840,4,Adele,2008-07-20,Hometown Glory - High Contrast Remix Instrumental,hometown-glory-high-contrast-remix-instrumental
170,0.65,0.82,0,0.047,0.00217,0.0,0.133,0.35,109.955,-5.344,1,191867,4,Adele,2008-07-12,Cold Shoulder,cold-shoulder
171,0.749,0.774,7,0.0368,0.000209,0.343,0.125,0.342,124.989,-6.476,1,301493,4,Adele,2008-07-12,Cold Shoulder - Basement Jaxx Classic Remix,cold-shoulder-basement-classic-remix
172,0.74,0.698,7,0.0456,0.000107,0.925,0.0762,0.415,124.99,-7.829,1,410840,4,Adele,2008-07-12,Cold Shoulder - Basement Jaxx DUBB,cold-shoulder-basement
173,0.61,0.92,1,0.0645,0.000143,0.78,0.279,0.548,140.078,-5.857,1,247093,4,Adele,2008-07-12,Cold Shoulder - Rusko Remix,cold-shoulder-remix
174,0.65,0.82,0,0.047,0.00217,0.0,0.133,0.35,109.955,-5.344,1,191867,4,Adele,2008-06-30,Cold Shoulder,cold-shoulder
