,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,loudness,mode,duration_ms,time_signature,artist_name,release_date,song_name,song_name_formatted
0,0.594,0.713,9,0.0503,0.000328,0.0,0.114,0.328,129.958,-5.314,1,295413,4,Taylor Swift,2021-11-12,State Of Grace (Taylor's Version),state-of-grace
1,0.516,0.777,1,0.0375,0.00108,1.62e-06,0.0761,0.408,125.047,-4.908,0,223093,4,Taylor Swift,2021-11-12,Red (Taylor's Version),red
2,0.645,0.593,2,0.0288,0.0344,0.000127,0.13,0.299,109.984,-6.506,1,242720,4,Taylor Swift,2021-11-12,Treacherous (Taylor's Version),treacherous
3,0.584,0.557,6,0.0342,0.0129,0.0,0.0576,0.767,154.008,-6.371,1,219760,4,Taylor Swift,2021-11-12,I Knew You Were Trouble (Taylor's Version),i-knew-you-were-trouble
4,0.44,0.528,0,0.0317,0.0171,0.00203,0.234,0.132,185.972,-7.809,1,329160,4,Taylor Swift,2021-11-12,All Too Well (Taylor's Version),all-too-well
5,0.642,0.695,7,0.0281,0.000443,1.02e-05,0.0753,0.642,103.984,-5.62,1,230960,4,Taylor Swift,2021-11-12,22 (Taylor's Version),22
6,0.511,0.559,4,0.0264,0.0167,0.0,0.113,0.248,145.88,-6.587,1,244587,4,Taylor Swift,2021-11-12,I Almost Do (Taylor's Version),i-almost-do
7,0.567,0.686,7,0.175,0.0317,1.86e-06,0.0732,0.716,172.014,-6.139,1,193147,4,Taylor Swift,2021-11-12,We Are Never Ever Getting Back Together (Taylor's Version),we-are-never-ever-getting-back-together
8,0.693,0.681,0,0.025,0.0848,0.0,0.0768,0.663,100.02,-7.039,1,205787,4,Taylor Swift,2021-11-12,Stay Stay Stay (Taylor's Version),stay-stay-stay
9,0.502,0.534,2,0.0278,0.0399,0.0,0.0977,0.155,94.05,-5.954,1,299080,4,Taylor Swift,2021-11-12,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),the-last-time-gary-of-snow
10,0.622,0.809,9,0.0638,0.0288,0.00218,0.109,0.511,156.894,-5.623,1,202960,4,Taylor Swift,2021-11-12,Holy Ground (Taylor's Version),holy-ground
11,0.601,0.406,7,0.0275,0.622,9.19e-05,0.133,0.232,130.059,-11.827,1,284773,3,Taylor Swift,2021-11-12,Sad Beautiful Tragic (Taylor's Version),sad-beautiful-tragic
12,0.686,0.571,4,0.05,0.066,0.0,0.0608,0.538,117.889,-7.138,1,240467,4,Taylor Swift,2021-11-12,The Lucky One (Taylor's Version),the-lucky-one
13,0.498,0.61,6,0.0363,0.271,0.0,0.223,0.474,79.918,-5.098,1,245427,4,Taylor Swift,2021-11-12,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),everything-has-changed-ed
14,0.628,0.685,4,0.0358,0.00324,0.0,0.18,0.605,126.014,-5.864,1,220413,4,Taylor Swift,2021-11-12,Starlight (Taylor's Version),starlight
15,0.519,0.527,7,0.0274,0.075,0.0,0.132,0.267,78.915,-7.673,1,238867,4,Taylor Swift,2021-11-12,Begin Again (Taylor's Version),begin-again
16,0.636,0.402,7,0.031,0.0494,0.0,0.107,0.208,125.952,-7.855,1,285280,4,Taylor Swift,2021-11-12,The Moment I Knew (Taylor's Version),the-moment-i-knew
17,0.46,0.632,4,0.0302,0.0158,0.0,0.0822,0.399,79.846,-6.031,1,223333,4,Taylor Swift,2021-11-12,Come Back...Be Here (Taylor's Version),come-here
18,0.691,0.736,5,0.0326,0.00955,1.88e-05,0.101,0.612,125.089,-6.974,1,220520,4,Taylor Swift,2021-11-12,Girl At Home (Taylor's Version),girl-at-home
19,0.445,0.131,7,0.0564,0.663,1.57e-06,0.108,0.101,208.918,-13.778,1,321640,3,Taylor Swift,2021-11-12,State Of Grace (Acoustic Version) (Taylor's Version),state-of-grace
20,0.623,0.279,0,0.031,0.661,0.0,0.193,0.38,116.04,-10.802,1,264253,4,Taylor Swift,2021-11-12,Ronan (Taylor's Version),
21,0.473,0.579,4,0.0384,0.214,0.0,0.0877,0.255,73.942,-5.824,1,297013,4,Taylor Swift,2021-11-12,Better Man (Taylor's Version) (From The Vault),better-man-the
22,0.606,0.377,0,0.0275,0.817,0.0,0.154,0.446,101.96,-9.455,1,258813,4,Taylor Swift,2021-11-12,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),nothing-new-phoebe-the
23,0.584,0.743,4,0.0931,0.0538,2.83e-06,0.121,0.746,167.844,-7.075,1,224240,4,Taylor Swift,2021-11-12,Babe (Taylor's Version) (From The Vault),babe-the
24,0.622,0.791,7,0.0535,0.00188,3.72e-06,0.083,0.494,115.915,-6.106,1,225960,4,Taylor Swift,2021-11-12,Message In A Bottle (Taylor's Version) (From The Vault),message-in-a-bottle-the
25,0.391,0.715,0,0.0495,0.167,0.0,0.183,0.473,149.654,-4.516,1,285107,3,Taylor Swift,2021-11-12,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),i-bet-you-think-about-me-chris-the
26,0.611,0.552,7,0.031,0.256,0.0,0.134,0.41,116.012,-5.828,1,263533,4,Taylor Swift,2021-11-12,Forever Winter (Taylor's Version) (From The Vault),forever-winter-the
27,0.61,0.488,3,0.0293,0.817,0.0,0.312,0.443,125.039,-6.918,1,240227,4,Taylor Swift,2021-11-12,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),run-ed-the
28,0.678,0.733,7,0.0281,0.00115,0.0,0.104,0.581,121.009,-5.025,1,200280,4,Taylor Swift,2021-11-12,The Very First Night (Taylor's Version) (From The Vault),the-very-first-night-the
29,0.631,0.518,0,0.0303,0.274,0.0,0.088,0.205,93.023,-8.771,1,613027,4,Taylor Swift,2021-11-12,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),all-too-well-minute-the
30,0.594,0.713,9,0.0503,0.000328,0.0,0.114,0.328,129.958,-5.314,1,295413,4,Taylor Swift,2021-11-12,State Of Grace (Taylor's Version),state-of-grace
31,0.516,0.777,1,0.0375,0.00108,1.62e-06,0.0761,0.408,125.047,-4.908,0,223093,4,Taylor Swift,2021-11-12,Red (Taylor's Version),red
32,0.645,0.593,2,0.0288,0.0344,0.000127,0.13,0.299,109.984,-6.506,1,242720,4,Taylor Swift,2021-11-12,Treacherous (Taylor's Version),treacherous
33,0.584,0.557,6,0.0342,0.0129,0.0,0.0576,0.767,154.008,-6.371,1,219760,4,Taylor Swift,2021-11-12,I Knew You Were Trouble (Taylor's Version),i-knew-you-were-trouble
34,0.44,0.528,0,0.0317,0.0171,0.00203,0.234,0.132,185.972,-7.809,1,329160,4,Taylor Swift,2021-11-12,All Too Well (Taylor's Version),all-too-well
35,0.642,0.695,7,0.0281,0.000443,1.02e-05,0.0753,0.642,103.984,-5.62,1,230960,4,Taylor Swift,2021-11-12,22 (Taylor's Version),22
36,0.511,0.559,4,0.0264,0.0167,0.0,0.113,0.248,145.88,-6.587,1,244587,4,Taylor Swift,2021-11-12,I Almost Do (Taylor's Version),i-almost-do
37,0.567,0.686,7,0.175,0.0317,1.86e-06,0.0732,0.716,172.014,-6.139,1,193147,4,Taylor Swift,2021-11-12,We Are Never Ever Getting Back Together (Taylor's Version),we-are-never-ever-getting-back-together
38,0.693,0.681,0,0.025,0.0848,0.0,0.0768,0.663,100.02,-7.039,1,205787,4,Taylor Swift,2021-11-12,Stay Stay Stay (Taylor's Version),stay-stay-stay
39,0.502,0.534,2,0.0278,0.0399,0.0,0.0977,0.155,94.05,-5.954,1,299080,4,Taylor Swift,2021-11-12,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),the-last-time-gary-of-snow
40,0.622,0.809,9,0.0638,0.0288,0.00218,0.109,0.511,156.894,-5.623,1,202960,4,Taylor Swift,2021-11-12,Holy Ground (Taylor's Version),holy-ground
41,0.601,0.406,7,0.0275,0.622,9.19e-05,0.133,0.232,130.059,-11.827,1,284773,3,Taylor Swift,2021-11-12,Sad Beautiful Tragic (Taylor's Version),sad-beautiful-tragic
42,0.686,0.571,4,0.05,0.066,0.0,0.0608,0.538,117.889,-7.138,1,240467,4,Taylor Swift,2021-11-12,The Lucky One (Taylor's Version),the-lucky-one
43,0.498,0.61,6,0.0363,0.271,0.0,0.223,0.474,79.918,-5.098,1,245427,4,Taylor Swift,2021-11-12,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),everything-has-changed-ed
44,0.628,0.685,4,0.0358,0.00324,0.0,0.18,0.605,126.014,-5.864,1,220413,4,Taylor Swift,2021-11-12,Starlight (Taylor's Version),starlight
45,0.519,0.527,7,0.0274,0.075,0.0,0.132,0.267,78.915,-7.673,1,238867,4,Taylor Swift,2021-11-12,Begin Again (Taylor's Version),begin-again
46,0.636,0.402,7,0.031,0.0494,0.0,0.107,0.208,125.952,-7.855,1,285280,4,Taylor Swift,2021-11-12,The Moment I Knew (Taylor's Version),the-moment-i-knew
47,0.46,0.632,4,0.0302,0.0158,0.0,0.0822,0.399,79.846,-6.031,1,223333,4,Taylor Swift,2021-11-12,Come Back...Be Here (Taylor's Version),come-here
48,0.691,0.736,5,0.0326,0.00955,1.88e-05,0.101,0.612,125.089,-6.974,1,220520,4,Taylor Swift,2021-11-12,Girl At Home (Taylor's Version),girl-at-home
49,0.445,0.131,7,0.0564,0.663,1.57e-06,0.108,0.101,208.918,-13.778,1,321640,3,Taylor Swift,2021-11-12,State Of Grace (Acoustic Version) (Taylor's Version),state-of-grace
50,0.623,0.279,0,0.031,0.661,0.0,0.193,0.38,116.04,-10.802,1,264253,4,Taylor Swift,2021-11-12,Ronan (Taylor's Version),
51,0.473,0.579,4,0.0384,0.214,0.0,0.0877,0.255,73.942,-5.824,1,297013,4,Taylor Swift,2021-11-12,Better Man (Taylor's Version) (From The Vault),better-man-the
52,0.606,0.377,0,0.0275,0.817,0.0,0.154,0.446,101.96,-9.455,1,258813,4,Taylor Swift,2021-11-12,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),nothing-new-phoebe-the
53,0.584,0.743,4,0.0931,0.0538,2.83e-06,0.121,0.746,167.844,-7.075,1,224240,4,Taylor Swift,2021-11-12,Babe (Taylor's Version) (From The Vault),babe-the
54,0.622,0.791,7,0.0535,0.00188,3.72e-06,0.083,0.494,115.915,-6.106,1,225960,4,Taylor Swift,2021-11-12,Message In A Bottle (Taylor's Version) (From The Vault),message-in-a-bottle-the
55,0.403,0.714,0,0.0488,0.16,0.0,0.179,0.482,149.67,-4.514,1,285107,3,Taylor Swift,2021-11-12,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),i-bet-you-think-about-me-chris-the
56,0.611,0.552,7,0.031,0.256,0.0,0.134,0.41,116.012,-5.828,1,263533,4,Taylor Swift,2021-11-12,Forever Winter (Taylor's Version) (From The Vault),forever-winter-the
57,0.61,0.488,3,0.0293,0.817,0.0,0.312,0.443,125.039,-6.918,1,240227,4,Taylor Swift,2021-11-12,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),run-ed-the
58,0.678,0.733,7,0.0281,0.00115,0.0,0.104,0.581,121.009,-5.025,1,200280,4,Taylor Swift,2021-11-12,The Very First Night (Taylor's Version) (From The Vault),the-very-first-night-the
59,0.631,0.522,0,0.0302,0.279,0.0,0.0875,0.213,93.0,-8.649,1,613027,4,Taylor Swift,2021-11-12,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),all-too-well-minute-the
60,0.569,0.741,5,0.0282,0.0122,0.0,0.333,0.43,100.118,-4.963,1,241592,4,Taylor Swift,2021-04-09,Fearless (Taylor’s Version),fearless
61,0.559,0.646,7,0.0272,0.116,0.0,0.32,0.289,95.466,-4.61,1,294419,4,Taylor Swift,2021-04-09,Fifteen (Taylor’s Version),fifteen
62,0.627,0.792,2,0.031,0.13,3.97e-06,0.0845,0.415,119.054,-4.311,1,235767,4,Taylor Swift,2021-04-09,Love Story (Taylor’s Version),love-story
63,0.788,0.571,6,0.0296,0.106,0.0,0.0934,0.797,115.99,-6.135,1,254255,4,Taylor Swift,2021-04-09,Hey Stephen (Taylor’s Version),hey-stephen
64,0.423,0.517,0,0.0486,0.369,0.0,0.177,0.366,185.262,-7.377,1,234516,4,Taylor Swift,2021-04-09,White Horse (Taylor’s Version),white-horse
65,0.632,0.773,6,0.0346,0.0623,0.0,0.0885,0.474,130.033,-4.856,1,231124,4,Taylor Swift,2021-04-09,You Belong With Me (Taylor’s Version),you-belong-with-me
66,0.506,0.626,1,0.0287,0.156,0.0,0.228,0.321,148.035,-6.066,1,263377,4,Taylor Swift,2021-04-09,Breathe (feat. Colbie Caillat) (Taylor’s Version),breathe
67,0.578,0.909,7,0.0628,0.0222,0.0,0.333,0.541,100.023,-3.669,1,200576,4,Taylor Swift,2021-04-09,Tell Me Why (Taylor’s Version),tell-me-why
68,0.506,0.444,6,0.0285,0.0538,0.0,0.123,0.241,133.873,-4.99,1,261843,4,Taylor Swift,2021-04-09,You’re Not Sorry (Taylor’s Version),not-sorry
69,0.402,0.732,5,0.0484,0.0033,0.0,0.108,0.472,161.032,-4.665,1,243137,4,Taylor Swift,2021-04-09,The Way I Loved You (Taylor’s Version),the-way-i-loved-you
70,0.598,0.821,10,0.0447,0.0231,0.0,0.143,0.673,128.03,-4.433,1,225328,4,Taylor Swift,2021-04-09,Forever & Always (Taylor’s Version),forever-always
71,0.642,0.576,1,0.0282,0.488,0.0,0.159,0.469,125.0,-8.524,1,245290,4,Taylor Swift,2021-04-09,The Best Day (Taylor’s Version),the-best-day
72,0.499,0.815,5,0.0341,0.000191,0.0,0.181,0.344,95.999,-4.063,1,279360,4,Taylor Swift,2021-04-09,Change (Taylor’s Version),change
73,0.572,0.69,2,0.0358,0.0474,0.0,0.0897,0.624,160.111,-6.201,1,237580,4,Taylor Swift,2021-04-09,Jump Then Fall (Taylor’s Version),jump-then-fall
74,0.393,0.531,5,0.0329,0.0181,0.0,0.169,0.224,200.391,-6.112,1,312107,4,Taylor Swift,2021-04-09,Untouchable (Taylor’s Version),untouchable
75,0.546,0.273,9,0.0308,0.819,0.0,0.137,0.271,118.753,-9.208,1,267833,4,Taylor Swift,2021-04-09,Forever & Always (Piano Version) (Taylor’s Version),forever-always
76,0.476,0.564,2,0.0269,0.0406,0.0,0.102,0.167,143.929,-5.677,1,237339,4,Taylor Swift,2021-04-09,Come In With The Rain (Taylor’s Version),come-in-with-the-rain
77,0.454,0.555,2,0.0283,0.157,0.0,0.343,0.171,171.862,-6.69,1,263865,4,Taylor Swift,2021-04-09,Superstar (Taylor’s Version),superstar
78,0.432,0.873,4,0.0577,0.0279,0.0,0.167,0.629,163.936,-4.367,1,238444,4,Taylor Swift,2021-04-09,The Other Side Of The Door (Taylor’s Version),the-other-side-of-the-door
79,0.482,0.779,7,0.0409,0.0135,0.0,0.296,0.328,158.162,-5.025,1,241822,4,Taylor Swift,2021-04-09,Today Was A Fairytale (Taylor’s Version),today-was-a-fairytale
80,0.599,0.494,2,0.0372,0.816,0.0,0.101,0.44,142.893,-7.61,1,220839,4,Taylor Swift,2021-04-09,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),you-all-over-me-the
81,0.66,0.817,11,0.0521,0.162,0.0,0.0667,0.714,135.942,-6.269,0,277592,4,Taylor Swift,2021-04-09,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),perfectly-fine-the
82,0.609,0.373,0,0.0263,0.849,0.0,0.0779,0.13,106.007,-8.819,1,244237,4,Taylor Swift,2021-04-09,We Were Happy (Taylor’s Version) (From The Vault),we-were-happy-the
83,0.588,0.608,5,0.0365,0.225,0.0,0.092,0.508,90.201,-7.062,1,189496,4,Taylor Swift,2021-04-09,That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault),when-keith-the
84,0.563,0.473,3,0.0503,0.514,1.2e-05,0.109,0.405,101.934,-11.548,1,208609,4,Taylor Swift,2021-04-09,Don’t You (Taylor’s Version) (From The Vault),you-the
85,0.624,0.624,5,0.0539,0.334,0.0,0.0995,0.527,80.132,-7.86,1,242158,4,Taylor Swift,2021-04-09,Bye Bye Baby (Taylor’s Version) (From The Vault),bye-bye-baby-the
86,0.392,0.574,7,0.17,0.833,0.00179,0.145,0.529,81.112,-9.195,1,214707,4,Taylor Swift,2021-01-07,willow,willow
87,0.462,0.24,0,0.0377,0.92,0.0,0.113,0.32,171.319,-12.077,1,244000,4,Taylor Swift,2021-01-07,champagne problems,champagne-problems
88,0.512,0.462,9,0.0408,0.83,0.166,0.121,0.353,112.05,-10.491,1,185320,4,Taylor Swift,2021-01-07,gold rush,gold-rush
89,0.575,0.434,5,0.0312,0.735,6.59e-05,0.105,0.348,145.916,-8.193,1,229840,4,Taylor Swift,2021-01-07,‘tis the damn season,the-damn-season
90,0.316,0.361,9,0.0488,0.878,2.67e-05,0.0797,0.221,74.952,-10.381,1,245440,5,Taylor Swift,2021-01-07,tolerate it,tolerate-it
91,0.546,0.613,7,0.0264,0.418,0.0,0.103,0.535,79.015,-7.589,0,215627,4,Taylor Swift,2021-01-07,"no body, no crime (feat. HAIM)",no-no-crime
92,0.559,0.334,11,0.0376,0.87,0.0,0.114,0.211,122.079,-10.733,1,315147,4,Taylor Swift,2021-01-07,happiness,happiness
93,0.605,0.488,4,0.0264,0.696,0.0,0.129,0.354,119.966,-8.322,1,225880,4,Taylor Swift,2021-01-07,dorothea,
94,0.537,0.537,8,0.0617,0.819,0.000904,0.142,0.292,107.895,-11.266,1,275320,4,Taylor Swift,2021-01-07,coney island (feat. The National),coney-island-the
95,0.515,0.545,2,0.0353,0.855,1.97e-05,0.0921,0.535,88.856,-9.277,1,260440,4,Taylor Swift,2021-01-07,ivy,ivy
96,0.604,0.517,0,0.0347,0.768,0.000155,0.123,0.511,127.967,-9.014,1,275040,4,Taylor Swift,2021-01-07,cowboy like me,cowboy-like-me
97,0.546,0.73,0,0.0417,0.66,0.179,0.0972,0.573,157.895,-7.704,1,215920,4,Taylor Swift,2021-01-07,long story short,long-story-short
98,0.535,0.561,5,0.0484,0.876,0.000136,0.115,0.287,96.103,-11.609,1,257773,4,Taylor Swift,2021-01-07,marjorie,
99,0.689,0.704,9,0.245,0.835,4.83e-06,0.134,0.92,151.884,-10.813,1,180653,5,Taylor Swift,2021-01-07,closure,closure
100,0.39,0.27,1,0.0308,0.937,0.00227,0.111,0.32,125.177,-10.673,1,304107,5,Taylor Swift,2021-01-07,evermore (feat. Bon Iver),evermore-bon
101,0.581,0.619,10,0.0282,0.769,0.000106,0.117,0.645,137.915,-6.524,1,245027,4,Taylor Swift,2021-01-07,right where you left me - bonus track,right-where-you-left-me-bonus-track
102,0.592,0.41,0,0.0397,0.801,1.39e-05,0.09,0.416,151.923,-12.426,1,254640,4,Taylor Swift,2021-01-07,it’s time to go - bonus track,time-to-go-bonus-track
103,0.392,0.579,7,0.164,0.835,0.00179,0.145,0.549,80.961,-9.195,1,214707,4,Taylor Swift,2021-01-07,willow,willow
104,0.463,0.248,0,0.0374,0.92,0.0,0.113,0.325,171.346,-12.036,1,244000,4,Taylor Swift,2021-01-07,champagne problems,champagne-problems
105,0.498,0.471,9,0.0411,0.811,0.113,0.121,0.351,112.018,-10.406,1,185320,4,Taylor Swift,2021-01-07,gold rush,gold-rush
106,0.575,0.435,5,0.0311,0.737,5.38e-05,0.105,0.351,145.91,-8.193,1,229840,4,Taylor Swift,2021-01-07,‘tis the damn season,the-damn-season
107,0.373,0.36,9,0.0387,0.878,1.54e-05,0.079,0.212,147.442,-10.376,1,245440,5,Taylor Swift,2021-01-07,tolerate it,tolerate-it
108,0.547,0.613,7,0.0264,0.431,0.0,0.102,0.528,79.011,-7.577,0,215627,4,Taylor Swift,2021-01-07,"no body, no crime (feat. HAIM)",no-no-crime
109,0.558,0.331,11,0.0381,0.861,0.0,0.113,0.201,122.035,-10.649,1,315147,4,Taylor Swift,2021-01-07,happiness,happiness
110,0.607,0.488,4,0.0264,0.694,0.0,0.129,0.361,119.953,-8.329,1,225880,4,Taylor Swift,2021-01-07,dorothea,
111,0.529,0.536,8,0.0627,0.826,0.00082,0.141,0.304,107.873,-11.269,1,275320,4,Taylor Swift,2021-01-07,coney island (feat. The National),coney-island-the
112,0.329,0.547,2,0.0397,0.848,1.11e-05,0.088,0.522,86.629,-9.514,1,260440,4,Taylor Swift,2021-01-07,ivy,ivy
113,0.605,0.513,0,0.0337,0.774,0.000177,0.123,0.512,127.986,-8.962,1,275040,4,Taylor Swift,2021-01-07,cowboy like me,cowboy-like-me
114,0.546,0.732,0,0.0423,0.674,0.184,0.0972,0.571,157.893,-7.715,1,215920,4,Taylor Swift,2021-01-07,long story short,long-story-short
115,0.535,0.562,5,0.0479,0.878,0.000132,0.114,0.294,96.103,-11.615,1,257773,4,Taylor Swift,2021-01-07,marjorie,
116,0.686,0.705,9,0.249,0.832,4.55e-06,0.134,0.919,151.868,-10.823,1,180653,5,Taylor Swift,2021-01-07,closure,closure
117,0.395,0.27,1,0.0309,0.937,0.00249,0.111,0.314,120.94,-10.672,1,304107,5,Taylor Swift,2021-01-07,evermore (feat. Bon Iver),evermore-bon
118,0.581,0.619,10,0.0282,0.769,0.000106,0.117,0.645,137.915,-6.524,1,245027,4,Taylor Swift,2021-01-07,right where you left me - bonus track,right-where-you-left-me-bonus-track
119,0.592,0.41,0,0.0397,0.801,1.39e-05,0.09,0.416,151.923,-12.426,1,254640,4,Taylor Swift,2021-01-07,it’s time to go - bonus track,time-to-go-bonus-track
120,0.392,0.574,7,0.17,0.833,0.00179,0.145,0.529,81.112,-9.195,1,214707,4,Taylor Swift,2020-12-11,willow,willow
121,0.462,0.24,0,0.0377,0.92,0.0,0.113,0.32,171.319,-12.077,1,244000,4,Taylor Swift,2020-12-11,champagne problems,champagne-problems
122,0.512,0.462,9,0.0408,0.83,0.166,0.121,0.353,112.05,-10.491,1,185320,4,Taylor Swift,2020-12-11,gold rush,gold-rush
123,0.575,0.434,5,0.0312,0.735,6.59e-05,0.105,0.348,145.916,-8.193,1,229840,4,Taylor Swift,2020-12-11,‘tis the damn season,the-damn-season
124,0.316,0.361,9,0.0488,0.878,2.67e-05,0.0797,0.221,74.952,-10.381,1,245440,5,Taylor Swift,2020-12-11,tolerate it,tolerate-it
125,0.546,0.613,7,0.0264,0.418,0.0,0.103,0.535,79.015,-7.589,0,215627,4,Taylor Swift,2020-12-11,"no body, no crime (feat. HAIM)",no-no-crime
126,0.559,0.334,11,0.0376,0.87,0.0,0.114,0.211,122.079,-10.733,1,315147,4,Taylor Swift,2020-12-11,happiness,happiness
127,0.605,0.488,4,0.0264,0.696,0.0,0.129,0.354,119.966,-8.322,1,225880,4,Taylor Swift,2020-12-11,dorothea,
128,0.537,0.537,8,0.0617,0.819,0.000904,0.142,0.292,107.895,-11.266,1,275320,4,Taylor Swift,2020-12-11,coney island (feat. The National),coney-island-the
129,0.515,0.545,2,0.0353,0.855,1.97e-05,0.0921,0.535,88.856,-9.277,1,260440,4,Taylor Swift,2020-12-11,ivy,ivy
130,0.604,0.517,0,0.0347,0.768,0.000155,0.123,0.511,127.967,-9.014,1,275040,4,Taylor Swift,2020-12-11,cowboy like me,cowboy-like-me
131,0.546,0.73,0,0.0417,0.66,0.179,0.0972,0.573,157.895,-7.704,1,215920,4,Taylor Swift,2020-12-11,long story short,long-story-short
132,0.535,0.561,5,0.0484,0.876,0.000136,0.115,0.287,96.103,-11.609,1,257773,4,Taylor Swift,2020-12-11,marjorie,
133,0.689,0.704,9,0.245,0.835,4.83e-06,0.134,0.92,151.884,-10.813,1,180653,5,Taylor Swift,2020-12-11,closure,closure
134,0.39,0.27,1,0.0308,0.937,0.00227,0.111,0.32,125.177,-10.673,1,304107,5,Taylor Swift,2020-12-11,evermore (feat. Bon Iver),evermore-bon
135,0.392,0.574,7,0.17,0.833,0.00179,0.145,0.529,81.112,-9.195,1,214707,4,Taylor Swift,2020-12-11,willow,willow
136,0.462,0.24,0,0.0377,0.92,0.0,0.113,0.32,171.319,-12.077,1,244000,4,Taylor Swift,2020-12-11,champagne problems,champagne-problems
137,0.512,0.462,9,0.0408,0.83,0.166,0.121,0.353,112.05,-10.491,1,185320,4,Taylor Swift,2020-12-11,gold rush,gold-rush
138,0.575,0.434,5,0.0312,0.735,6.59e-05,0.105,0.348,145.916,-8.193,1,229840,4,Taylor Swift,2020-12-11,‘tis the damn season,the-damn-season
139,0.316,0.361,9,0.0488,0.878,2.67e-05,0.0797,0.221,74.952,-10.381,1,245440,5,Taylor Swift,2020-12-11,tolerate it,tolerate-it
140,0.546,0.613,7,0.0264,0.418,0.0,0.103,0.535,79.015,-7.589,0,215627,4,Taylor Swift,2020-12-11,"no body, no crime (feat. HAIM)",no-no-crime
141,0.559,0.334,11,0.0376,0.87,0.0,0.114,0.211,122.079,-10.733,1,315147,4,Taylor Swift,2020-12-11,happiness,happiness
142,0.605,0.488,4,0.0264,0.696,0.0,0.129,0.354,119.966,-8.322,1,225880,4,Taylor Swift,2020-12-11,dorothea,
143,0.537,0.537,8,0.0617,0.819,0.000904,0.142,0.292,107.895,-11.266,1,275320,4,Taylor Swift,2020-12-11,coney island (feat. The National),coney-island-the
144,0.515,0.545,2,0.0353,0.855,1.97e-05,0.0921,0.535,88.856,-9.277,1,260440,4,Taylor Swift,2020-12-11,ivy,ivy
145,0.604,0.517,0,0.0347,0.768,0.000155,0.123,0.511,127.967,-9.014,1,275040,4,Taylor Swift,2020-12-11,cowboy like me,cowboy-like-me
146,0.546,0.73,0,0.0417,0.66,0.179,0.0972,0.573,157.895,-7.704,1,215920,4,Taylor Swift,2020-12-11,long story short,long-story-short
147,0.535,0.561,5,0.0484,0.876,0.000136,0.115,0.287,96.103,-11.609,1,257773,4,Taylor Swift,2020-12-11,marjorie,
148,0.689,0.704,9,0.245,0.835,4.83e-06,0.134,0.92,151.884,-10.813,1,180653,5,Taylor Swift,2020-12-11,closure,closure
149,0.39,0.27,1,0.0308,0.937,0.00227,0.111,0.32,125.177,-10.673,1,304107,5,Taylor Swift,2020-12-11,evermore (feat. Bon Iver),evermore-bon
150,0.392,0.579,7,0.164,0.835,0.00179,0.145,0.549,80.961,-9.195,1,214707,4,Taylor Swift,2020-12-10,willow,willow
151,0.463,0.248,0,0.0374,0.92,0.0,0.113,0.325,171.346,-12.036,1,244000,4,Taylor Swift,2020-12-10,champagne problems,champagne-problems
152,0.498,0.471,9,0.0411,0.811,0.113,0.121,0.351,112.018,-10.406,1,185320,4,Taylor Swift,2020-12-10,gold rush,gold-rush
153,0.575,0.435,5,0.0311,0.737,5.38e-05,0.105,0.351,145.91,-8.193,1,229840,4,Taylor Swift,2020-12-10,‘tis the damn season,the-damn-season
154,0.373,0.36,9,0.0387,0.878,1.54e-05,0.079,0.212,147.442,-10.376,1,245440,5,Taylor Swift,2020-12-10,tolerate it,tolerate-it
155,0.547,0.613,7,0.0264,0.431,0.0,0.102,0.528,79.011,-7.577,0,215627,4,Taylor Swift,2020-12-10,"no body, no crime (feat. HAIM)",no-no-crime
156,0.558,0.331,11,0.0381,0.861,0.0,0.113,0.201,122.035,-10.649,1,315147,4,Taylor Swift,2020-12-10,happiness,happiness
157,0.607,0.488,4,0.0264,0.694,0.0,0.129,0.361,119.953,-8.329,1,225880,4,Taylor Swift,2020-12-10,dorothea,
158,0.529,0.536,8,0.0627,0.826,0.00082,0.141,0.304,107.873,-11.269,1,275320,4,Taylor Swift,2020-12-10,coney island (feat. The National),coney-island-the
159,0.329,0.547,2,0.0397,0.848,1.11e-05,0.088,0.522,86.629,-9.514,1,260440,4,Taylor Swift,2020-12-10,ivy,ivy
160,0.605,0.513,0,0.0337,0.774,0.000177,0.123,0.512,127.986,-8.962,1,275040,4,Taylor Swift,2020-12-10,cowboy like me,cowboy-like-me
