,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,loudness,mode,duration_ms,time_signature,artist_name,release_date,song_name,song_name_formatted
470,0.632,0.807,10,0.409,0.126,0.0,0.568,0.55,107.316,-3.489,0,371453,4,Eminem,2009-05-15,Underground,underground
471,0.457,0.906,5,0.342,0.249,0.0,0.182,0.54,104.02,-2.278,0,357707,5,Eminem,2009-05-15,Forever,forever
472,0.57,0.883,10,0.219,0.129,0.0,0.0949,0.911,78.887,-3.099,0,244160,4,Eminem,2009-05-15,Hell Breaks Loose,hell-breaks-loose
473,0.549,0.883,10,0.403,0.0208,0.0,0.237,0.702,175.882,-3.858,0,236840,4,Eminem,2009-05-15,Buffalo Bill,buffalo-bill
474,0.796,0.793,7,0.318,0.323,0.0,0.332,0.556,90.51,-3.911,1,292933,4,Eminem,2009-05-15,Elevator,elevator
475,0.69,0.875,1,0.081,0.00517,0.0,0.184,0.552,90.953,-3.189,1,302587,4,Eminem,2009-05-15,Taking My Ball,taking-my-ball
476,0.635,0.712,4,0.11,0.0131,0.0,0.187,0.458,78.598,-5.151,0,304907,4,Eminem,2009-05-15,Music Box,music-box
477,0.892,0.693,11,0.215,0.0277,0.0,0.123,0.357,91.989,-4.048,0,287267,4,Eminem,2009-05-15,Drop The Bomb On 'Em,drop-the-bomb-on
478,0.511,0.79,4,0.449,0.319,0.0,0.265,0.456,170.903,-6.592,1,319907,4,Eminem,2009-05-15,My Darling,my-darling
479,0.634,0.601,6,0.429,0.141,0.0,0.326,0.601,68.423,-5.614,0,227187,1,Eminem,2009-05-15,Careful What You Wish For,careful-what-you-wish-for
480,0.515,0.434,4,0.359,0.436,4.87e-06,0.683,0.14,107.067,-11.582,1,89173,4,Eminem,2009-05-15,Dr. West - Skit (Edited),west-skit
481,0.596,0.846,4,0.404,0.0792,0.0,0.0639,0.788,79.724,-2.085,0,319867,4,Eminem,2009-05-15,3 a.m. - Album Version (Edited),3-album-version
482,0.818,0.861,1,0.259,0.297,0.0,0.0774,0.768,90.078,-1.959,1,319853,4,Eminem,2009-05-15,My Mom - Album Version (Edited),my-mom-album-version
483,0.875,0.849,9,0.157,0.194,0.0,0.194,0.732,98.014,-1.175,0,181373,4,Eminem,2009-05-15,Insane - Album Version (Edited),insane-album-version
484,0.745,0.922,5,0.208,0.0758,0.0,0.103,0.369,93.038,-2.493,1,283053,4,Eminem,2009-05-15,Bagpipes From Baghdad - Album Version (Edited),bagpipes-from-baghdad-album-version
485,0.863,0.934,1,0.176,0.144,0.0,0.317,0.758,95.978,-5.744,1,248280,4,Eminem,2009-05-15,Hello - Album Version (Edited),hello-album-version
486,0.591,0.964,10,0.329,0.222,4.24e-06,0.545,0.245,115.31,-4.98,0,42160,4,Eminem,2009-05-15,Tonya - Skit (Edited),tonya-skit
487,0.808,0.718,10,0.267,0.123,0.0,0.375,0.212,101.995,-4.639,0,246627,4,Eminem,2009-05-15,Same Song & Dance - Album Version (Edited),same-song-dance-album-version
488,0.925,0.854,2,0.0778,0.104,1.25e-06,0.118,0.654,114.01,-1.226,1,269627,4,Eminem,2009-05-15,We Made You,we-made-you
489,0.797,0.944,1,0.249,0.097,0.0,0.111,0.693,120.002,-2.606,1,237347,5,Eminem,2009-05-15,Medicine Ball - Album Version (Edited),medicine-ball-album-version
490,0.605,0.405,8,0.953,0.919,0.0,0.785,0.0796,194.001,-19.871,1,19400,4,Eminem,2009-05-15,Paul - Skit (Edited),paul-skit
491,0.765,0.853,10,0.283,0.184,0.0,0.235,0.606,75.071,-3.442,0,319947,4,Eminem,2009-05-15,Stay Wide Awake - Album Version (Edited),stay-wide-awake-album-version
492,0.791,0.821,1,0.3,0.0435,0.0,0.295,0.854,175.861,-2.012,1,278187,4,Eminem,2009-05-15,Old Time's Sake - Album Version (Edited),old-sake-album-version
493,0.807,0.748,1,0.26,0.348,0.0,0.231,0.751,83.093,-0.237,1,242893,4,Eminem,2009-05-15,Must Be The Ganja - Album Version (Edited),must-be-the-ganja-album-version
494,0.433,0.689,2,0.228,0.142,4.26e-06,0.657,0.415,167.099,-6.967,1,42400,3,Eminem,2009-05-15,Mr. Mathers - Skit,skit
495,0.669,0.874,0,0.235,0.203,0.0,0.169,0.598,84.07,-1.927,1,283507,4,Eminem,2009-05-15,Deja Vu - Album Version (Edited),album-version
496,0.732,0.702,5,0.0651,0.237,0.0,0.0756,0.498,132.056,-4.436,0,392827,4,Eminem,2009-05-15,Beautiful - Album Version (Edited),beautiful-album-version
497,0.534,0.812,9,0.18,0.0808,0.0,0.182,0.354,168.926,-4.185,1,297533,3,Eminem,2009-05-15,Crack A Bottle - Album Version (Edited),crack-a-bottle-album-version
498,0.755,0.39,6,0.932,0.612,0.0,0.866,0.73,79.324,-15.045,1,89160,3,Eminem,2009-05-15,Steve Berman - Skit (Edited),steve-skit
499,0.846,0.781,10,0.338,0.108,0.0,0.577,0.528,115.008,-3.603,0,371467,5,Eminem,2009-05-15,Underground - Album Version (Edited),underground-album-version
500,0.465,0.912,5,0.353,0.217,0.0,0.3,0.503,105.352,-2.325,0,357627,5,Eminem,2009-05-15,Forever - Album Version (Edited),forever-album-version
501,0.672,0.847,10,0.188,0.11,0.0,0.0887,0.922,79.901,-3.718,0,244133,4,Eminem,2009-05-15,Hell Breaks Loose - Album Version (Edited),hell-breaks-loose-album-version
502,0.546,0.884,10,0.412,0.0188,0.0,0.19,0.684,175.847,-3.851,0,236867,4,Eminem,2009-05-15,Buffalo Bill - Album Version (Edited),buffalo-bill-album-version
503,0.756,0.784,7,0.342,0.294,0.0,0.331,0.603,90.557,-4.0,1,292933,4,Eminem,2009-05-15,Elevator - Album Version (Edited),elevator-album-version
504,0.695,0.872,1,0.0815,0.00407,0.0,0.188,0.564,90.978,-3.188,1,302587,4,Eminem,2009-05-15,Taking My Ball - Album Version (Edited),taking-my-ball-album-version
505,0.669,0.824,11,0.0785,0.0222,0.0,0.265,0.463,78.509,-4.078,1,304907,4,Eminem,2009-05-15,Music Box - Album Version (Edited),music-box-album-version
506,0.902,0.663,11,0.217,0.0217,0.0,0.108,0.345,92.006,-4.682,0,287467,4,Eminem,2009-05-15,Drop The Bomb On 'Em - Album Version (Edited),drop-the-bomb-on-album-version
507,0.494,0.427,4,0.36,0.406,8.16e-06,0.606,0.131,99.858,-11.725,1,89547,4,Eminem,2009-05-15,Dr. West - Skit,west-skit
508,0.75,0.831,4,0.397,0.0603,0.0,0.0576,0.731,76.439,-2.601,0,319853,4,Eminem,2009-05-15,3 a.m.,3
509,0.812,0.88,1,0.259,0.295,0.0,0.106,0.778,90.098,-1.521,1,319867,4,Eminem,2009-05-15,My Mom,my-mom
510,0.876,0.878,9,0.168,0.251,0.0,0.321,0.677,97.99,-0.929,0,181360,4,Eminem,2009-05-15,Insane,insane
511,0.74,0.915,5,0.211,0.104,0.0,0.0853,0.382,93.035,-2.472,0,283067,4,Eminem,2009-05-15,Bagpipes From Baghdad,bagpipes-from-baghdad
512,0.862,0.936,10,0.189,0.149,0.0,0.551,0.718,96.0,-5.782,0,248200,4,Eminem,2009-05-15,Hello,hello
513,0.573,0.969,6,0.344,0.296,0.0,0.442,0.169,78.28,-4.41,1,42213,4,Eminem,2009-05-15,Tonya - Skit,tonya-skit
514,0.789,0.699,10,0.268,0.131,0.0,0.381,0.209,101.971,-4.702,0,246653,4,Eminem,2009-05-15,Same Song & Dance,same-song-dance
515,0.924,0.853,2,0.0792,0.107,1.45e-06,0.129,0.67,114.003,-1.203,1,269613,4,Eminem,2009-05-15,We Made You,we-made-you
516,0.776,0.943,1,0.257,0.105,0.0,0.203,0.695,119.864,-2.559,1,237333,5,Eminem,2009-05-15,Medicine Ball,medicine-ball
517,0.779,0.403,3,0.935,0.953,0.0,0.764,0.419,84.573,-18.333,1,19413,5,Eminem,2009-05-15,Paul - Skit,paul-skit
518,0.747,0.851,10,0.274,0.196,0.0,0.258,0.629,75.16,-3.35,0,319973,4,Eminem,2009-05-15,Stay Wide Awake,stay-wide-awake
519,0.775,0.829,1,0.304,0.0606,0.0,0.33,0.836,176.047,-1.933,1,278160,4,Eminem,2009-05-15,Old Time's Sake,old-sake
520,0.728,0.801,1,0.297,0.322,0.0,0.244,0.794,82.657,0.161,1,242907,4,Eminem,2009-05-15,Must Be The Ganja,must-be-the-ganja
521,0.426,0.691,2,0.265,0.179,0.0,0.702,0.472,172.009,-6.962,1,42387,3,Eminem,2009-05-15,Mr. Mathers - Skit,skit
522,0.7,0.873,4,0.208,0.208,0.0,0.229,0.571,84.023,-1.88,0,283520,4,Eminem,2009-05-15,Deja Vu,
523,0.727,0.696,5,0.0706,0.251,0.0,0.0726,0.467,132.077,-4.472,0,392827,4,Eminem,2009-05-15,Beautiful,beautiful
524,0.516,0.874,9,0.186,0.0864,0.0,0.173,0.391,169.561,-2.571,1,297520,3,Eminem,2009-05-15,Crack A Bottle,crack-a-bottle
525,0.762,0.445,4,0.924,0.587,0.0,0.881,0.755,95.286,-14.079,0,89187,1,Eminem,2009-05-15,Steve Berman - Skit,steve-skit
526,0.632,0.807,10,0.409,0.126,0.0,0.578,0.55,107.315,-3.489,0,370453,4,Eminem,2009-05-15,Underground,underground
527,0.935,0.853,2,0.0672,0.0835,1.68e-06,0.181,0.654,114.007,-1.348,1,286987,4,Eminem,2009-05-15,We Made You,we-made-you
528,0.534,0.806,6,0.189,0.0795,0.0,0.29,0.337,84.092,-4.32,0,315147,4,Eminem,2009-05-15,Crack A Bottle - Single Version,crack-a-bottle-single-version
529,0.511,0.79,4,0.45,0.319,0.0,0.256,0.456,170.903,-6.592,1,320440,4,Eminem,2009-05-15,My Darling,my-darling
530,0.634,0.601,6,0.429,0.141,0.0,0.326,0.601,68.423,-5.614,0,227187,1,Eminem,2009-05-15,Careful What You Wish For,careful-what-you-wish-for
531,0.494,0.427,4,0.36,0.406,8.16e-06,0.606,0.131,99.858,-11.725,1,89547,4,Eminem,2009-05-15,Dr. West - Skit,west-skit
532,0.75,0.831,4,0.397,0.0603,0.0,0.0576,0.731,76.439,-2.601,0,319853,4,Eminem,2009-05-15,3 a.m.,3
533,0.812,0.88,1,0.259,0.295,0.0,0.106,0.778,90.098,-1.521,1,319867,4,Eminem,2009-05-15,My Mom,my-mom
534,0.876,0.878,9,0.168,0.251,0.0,0.321,0.677,97.99,-0.929,0,181360,4,Eminem,2009-05-15,Insane,insane
535,0.74,0.915,5,0.211,0.104,0.0,0.0853,0.382,93.035,-2.472,0,283067,4,Eminem,2009-05-15,Bagpipes From Baghdad,bagpipes-from-baghdad
536,0.862,0.936,10,0.189,0.149,0.0,0.551,0.718,96.0,-5.782,0,248200,4,Eminem,2009-05-15,Hello,hello
537,0.573,0.969,6,0.344,0.296,0.0,0.442,0.169,78.28,-4.41,1,42213,4,Eminem,2009-05-15,Tonya - Skit,tonya-skit
538,0.789,0.699,10,0.268,0.131,0.0,0.381,0.209,101.971,-4.702,0,246653,4,Eminem,2009-05-15,Same Song & Dance,same-song-dance
539,0.924,0.853,2,0.0792,0.107,1.45e-06,0.129,0.67,114.003,-1.203,1,269613,4,Eminem,2009-05-15,We Made You,we-made-you
540,0.776,0.943,1,0.257,0.105,0.0,0.203,0.695,119.864,-2.559,1,237333,5,Eminem,2009-05-15,Medicine Ball,medicine-ball
541,0.779,0.403,3,0.935,0.953,0.0,0.764,0.419,84.573,-18.333,1,19413,5,Eminem,2009-05-15,Paul - Skit,paul-skit
542,0.747,0.851,10,0.274,0.196,0.0,0.258,0.629,75.16,-3.35,0,319973,4,Eminem,2009-05-15,Stay Wide Awake,stay-wide-awake
543,0.775,0.829,1,0.304,0.0606,0.0,0.33,0.836,176.047,-1.933,1,278160,4,Eminem,2009-05-15,Old Time's Sake,old-sake
544,0.728,0.801,1,0.297,0.322,0.0,0.244,0.794,82.657,0.161,1,242907,4,Eminem,2009-05-15,Must Be The Ganja,must-be-the-ganja
545,0.426,0.691,2,0.265,0.179,0.0,0.702,0.472,172.009,-6.962,1,42387,3,Eminem,2009-05-15,Mr. Mathers - Skit,skit
546,0.7,0.873,4,0.208,0.208,0.0,0.229,0.571,84.023,-1.88,0,283520,4,Eminem,2009-05-15,Deja Vu,
547,0.727,0.696,5,0.0706,0.251,0.0,0.0726,0.467,132.077,-4.472,0,392827,4,Eminem,2009-05-15,Beautiful,beautiful
548,0.516,0.874,9,0.186,0.0864,0.0,0.173,0.391,169.561,-2.571,1,297520,3,Eminem,2009-05-15,Crack A Bottle,crack-a-bottle
549,0.762,0.445,4,0.924,0.587,0.0,0.881,0.755,95.286,-14.079,0,89187,1,Eminem,2009-05-15,Steve Berman - Skit,steve-skit
550,0.631,0.807,10,0.409,0.126,0.0,0.568,0.55,106.988,-3.489,0,371280,4,Eminem,2009-05-15,Underground,underground
551,0.622,0.793,4,0.367,0.296,0.0,0.184,0.487,62.88,-6.558,1,320427,3,Eminem,2009-05-15,My Darling,my-darling
552,0.746,0.609,6,0.372,0.137,0.0,0.328,0.591,82.478,-5.623,0,227173,4,Eminem,2009-05-15,Careful What You Wish For,careful-what-you-wish-for
553,0.494,0.427,4,0.36,0.406,8.16e-06,0.606,0.131,99.858,-11.725,1,89547,4,Eminem,2009-05-15,Dr. West - Skit,west-skit
554,0.75,0.831,4,0.397,0.0603,0.0,0.0576,0.731,76.439,-2.601,0,319853,4,Eminem,2009-05-15,3 a.m.,3
555,0.812,0.88,1,0.259,0.295,0.0,0.106,0.778,90.098,-1.521,1,319867,4,Eminem,2009-05-15,My Mom,my-mom
556,0.876,0.878,9,0.168,0.251,0.0,0.321,0.677,97.99,-0.929,0,181360,4,Eminem,2009-05-15,Insane,insane
557,0.74,0.915,5,0.211,0.104,0.0,0.0853,0.382,93.035,-2.472,0,283067,4,Eminem,2009-05-15,Bagpipes From Baghdad,bagpipes-from-baghdad
558,0.862,0.936,10,0.189,0.149,0.0,0.551,0.718,96.0,-5.782,0,248200,4,Eminem,2009-05-15,Hello,hello
559,0.573,0.969,6,0.344,0.296,0.0,0.442,0.169,78.28,-4.41,1,42213,4,Eminem,2009-05-15,Tonya - Skit,tonya-skit
560,0.789,0.699,10,0.268,0.131,0.0,0.381,0.209,101.971,-4.702,0,246653,4,Eminem,2009-05-15,Same Song & Dance,same-song-dance
561,0.924,0.853,2,0.0792,0.107,1.45e-06,0.129,0.67,114.003,-1.203,1,269613,4,Eminem,2009-05-15,We Made You,we-made-you
562,0.776,0.943,1,0.257,0.105,0.0,0.203,0.695,119.864,-2.559,1,237333,5,Eminem,2009-05-15,Medicine Ball,medicine-ball
563,0.779,0.403,3,0.935,0.953,0.0,0.764,0.419,84.573,-18.333,1,19413,5,Eminem,2009-05-15,Paul - Skit,paul-skit
564,0.747,0.851,10,0.274,0.196,0.0,0.258,0.629,75.16,-3.35,0,319973,4,Eminem,2009-05-15,Stay Wide Awake,stay-wide-awake
565,0.775,0.829,1,0.304,0.0606,0.0,0.33,0.836,176.047,-1.933,1,278160,4,Eminem,2009-05-15,Old Time's Sake,old-sake
566,0.728,0.801,1,0.297,0.322,0.0,0.244,0.794,82.657,0.161,1,242907,4,Eminem,2009-05-15,Must Be The Ganja,must-be-the-ganja
567,0.426,0.691,2,0.265,0.179,0.0,0.702,0.472,172.009,-6.962,1,42387,3,Eminem,2009-05-15,Mr. Mathers - Skit,skit
568,0.7,0.873,4,0.208,0.208,0.0,0.229,0.571,84.023,-1.88,0,283520,4,Eminem,2009-05-15,Deja Vu,
569,0.727,0.696,5,0.0706,0.251,0.0,0.0726,0.467,132.077,-4.472,0,392827,4,Eminem,2009-05-15,Beautiful,beautiful
570,0.516,0.874,9,0.186,0.0864,0.0,0.173,0.391,169.561,-2.571,1,297520,3,Eminem,2009-05-15,Crack A Bottle,crack-a-bottle
571,0.762,0.445,4,0.924,0.587,0.0,0.881,0.755,95.286,-14.079,0,89187,1,Eminem,2009-05-15,Steve Berman - Skit,steve-skit
572,0.632,0.807,10,0.409,0.126,0.0,0.568,0.55,107.316,-3.489,0,371453,4,Eminem,2009-05-15,Underground,underground
573,0.933,0.85,2,0.0683,0.0807,2.53e-06,0.192,0.644,114.011,-1.372,1,287080,4,Eminem,2009-05-15,We Made You,we-made-you
574,0.536,0.808,6,0.192,0.0812,0.0,0.314,0.334,84.307,-4.305,0,315600,4,Eminem,2009-05-15,Crack A Bottle - Single Version,crack-a-bottle-single-version
575,0.494,0.427,4,0.36,0.406,8.16e-06,0.606,0.131,99.858,-11.725,1,89547,4,Eminem,2009-05-15,Dr. West - Skit,west-skit
576,0.75,0.831,4,0.397,0.0603,0.0,0.0576,0.731,76.439,-2.601,0,319853,4,Eminem,2009-05-15,3 a.m.,3
577,0.812,0.88,1,0.259,0.295,0.0,0.106,0.778,90.098,-1.521,1,319867,4,Eminem,2009-05-15,My Mom,my-mom
578,0.876,0.878,9,0.168,0.251,0.0,0.321,0.677,97.99,-0.929,0,181360,4,Eminem,2009-05-15,Insane,insane
579,0.74,0.915,5,0.211,0.104,0.0,0.0853,0.382,93.035,-2.472,0,283067,4,Eminem,2009-05-15,Bagpipes From Baghdad,bagpipes-from-baghdad
580,0.862,0.936,10,0.189,0.149,0.0,0.551,0.718,96.0,-5.782,0,248200,4,Eminem,2009-05-15,Hello,hello
581,0.574,0.969,6,0.332,0.294,0.0,0.458,0.168,78.238,-4.41,1,42227,4,Eminem,2009-05-15,Tonya - Skit,tonya-skit
582,0.808,0.721,10,0.228,0.127,0.0,0.36,0.213,101.982,-4.685,0,246640,4,Eminem,2009-05-15,Same Song & Dance,same-song-dance
583,0.924,0.853,2,0.0792,0.107,1.45e-06,0.129,0.67,114.003,-1.203,1,269613,4,Eminem,2009-05-15,We Made You,we-made-you
584,0.776,0.943,1,0.257,0.105,0.0,0.212,0.695,119.858,-2.559,1,237347,5,Eminem,2009-05-15,Medicine Ball,medicine-ball
585,0.82,0.41,0,0.932,0.955,0.0,0.762,0.421,97.199,-18.202,1,19400,3,Eminem,2009-05-15,Paul - Skit,paul-skit
586,0.747,0.851,10,0.274,0.196,0.0,0.258,0.629,75.16,-3.35,0,319973,4,Eminem,2009-05-15,Stay Wide Awake,stay-wide-awake
587,0.775,0.829,1,0.304,0.0606,0.0,0.33,0.836,176.047,-1.933,1,278160,4,Eminem,2009-05-15,Old Time's Sake,old-sake
588,0.728,0.801,1,0.297,0.322,0.0,0.244,0.794,82.657,0.161,1,242907,4,Eminem,2009-05-15,Must Be The Ganja,must-be-the-ganja
589,0.426,0.691,2,0.265,0.179,0.0,0.702,0.472,172.009,-6.962,1,42387,3,Eminem,2009-05-15,Mr. Mathers - Skit,skit
590,0.7,0.873,4,0.208,0.208,0.0,0.229,0.571,84.023,-1.88,0,283520,4,Eminem,2009-05-15,Deja Vu,
591,0.727,0.696,5,0.0706,0.251,0.0,0.0726,0.467,132.077,-4.472,0,392827,4,Eminem,2009-05-15,Beautiful,beautiful
592,0.516,0.874,9,0.186,0.0864,0.0,0.173,0.391,169.561,-2.571,1,297520,3,Eminem,2009-05-15,Crack A Bottle,crack-a-bottle
593,0.762,0.445,4,0.924,0.587,0.0,0.881,0.755,95.286,-14.079,0,89187,1,Eminem,2009-05-15,Steve Berman - Skit,steve-skit
594,0.632,0.807,10,0.409,0.126,0.0,0.568,0.55,107.316,-3.489,0,371453,4,Eminem,2009-05-15,Underground,underground
595,0.515,0.434,4,0.359,0.436,4.87e-06,0.683,0.14,107.067,-11.582,1,89173,4,Eminem,2009-05-15,Dr. West - Skit (Edited),west-skit
596,0.596,0.846,4,0.404,0.0792,0.0,0.0639,0.788,79.724,-2.085,0,319867,4,Eminem,2009-05-15,3 a.m. - Album Version (Edited),3-album-version
597,0.818,0.861,1,0.259,0.297,0.0,0.0774,0.768,90.078,-1.959,1,319853,4,Eminem,2009-05-15,My Mom - Album Version (Edited),my-mom-album-version
598,0.875,0.849,9,0.157,0.194,0.0,0.194,0.732,98.014,-1.175,0,181373,4,Eminem,2009-05-15,Insane - Album Version (Edited),insane-album-version
599,0.745,0.922,5,0.208,0.0758,0.0,0.103,0.369,93.038,-2.493,1,283053,4,Eminem,2009-05-15,Bagpipes From Baghdad - Album Version (Edited),bagpipes-from-baghdad-album-version
600,0.863,0.934,1,0.176,0.144,0.0,0.317,0.758,95.978,-5.744,1,248280,4,Eminem,2009-05-15,Hello - Album Version (Edited),hello-album-version
601,0.591,0.964,10,0.329,0.222,4.24e-06,0.545,0.245,115.31,-4.98,0,42160,4,Eminem,2009-05-15,Tonya - Skit (Edited),tonya-skit
602,0.808,0.718,10,0.267,0.123,0.0,0.375,0.212,101.995,-4.639,0,246627,4,Eminem,2009-05-15,Same Song & Dance - Album Version (Edited),same-song-dance-album-version
603,0.925,0.854,2,0.0778,0.104,1.25e-06,0.118,0.654,114.01,-1.226,1,269627,4,Eminem,2009-05-15,We Made You,we-made-you
604,0.797,0.944,1,0.249,0.097,0.0,0.111,0.693,120.002,-2.606,1,237347,5,Eminem,2009-05-15,Medicine Ball - Album Version (Edited),medicine-ball-album-version
605,0.605,0.405,8,0.953,0.919,0.0,0.785,0.0796,194.001,-19.871,1,19400,4,Eminem,2009-05-15,Paul - Skit (Edited),paul-skit
606,0.765,0.853,10,0.283,0.184,0.0,0.235,0.606,75.071,-3.442,0,319947,4,Eminem,2009-05-15,Stay Wide Awake - Album Version (Edited),stay-wide-awake-album-version
607,0.791,0.821,1,0.3,0.0435,0.0,0.295,0.854,175.861,-2.012,1,278187,4,Eminem,2009-05-15,Old Time's Sake - Album Version (Edited),old-sake-album-version
608,0.807,0.748,1,0.26,0.348,0.0,0.231,0.751,83.093,-0.237,1,242893,4,Eminem,2009-05-15,Must Be The Ganja - Album Version (Edited),must-be-the-ganja-album-version
609,0.433,0.689,2,0.228,0.142,4.26e-06,0.657,0.415,167.099,-6.967,1,42400,3,Eminem,2009-05-15,Mr. Mathers - Skit,skit
610,0.669,0.874,0,0.235,0.203,0.0,0.169,0.598,84.07,-1.927,1,283507,4,Eminem,2009-05-15,Deja Vu - Album Version (Edited),album-version
611,0.732,0.702,5,0.0651,0.237,0.0,0.0756,0.498,132.056,-4.436,0,392827,4,Eminem,2009-05-15,Beautiful - Album Version (Edited),beautiful-album-version
612,0.534,0.812,9,0.18,0.0808,0.0,0.182,0.354,168.926,-4.185,1,297533,3,Eminem,2009-05-15,Crack A Bottle - Album Version (Edited),crack-a-bottle-album-version
613,0.755,0.39,6,0.932,0.612,0.0,0.866,0.73,79.324,-15.045,1,89160,3,Eminem,2009-05-15,Steve Berman - Skit (Edited),steve-skit
614,0.846,0.781,10,0.338,0.108,0.0,0.577,0.528,115.008,-3.603,0,371467,5,Eminem,2009-05-15,Underground - Album Version (Edited),underground-album-version
615,0.7,0.788,7,0.147,0.000276,0.805,0.124,0.474,136.343,-4.66,1,56453,4,Eminem,2006-01-01,Shady Narcotics,shady-narcotics
616,0.575,0.76,6,0.406,0.00996,0.0,0.631,0.696,87.582,-5.464,1,239627,4,Eminem,2006-01-01,We're Back,back
617,0.795,0.848,2,0.307,0.124,0.0,0.313,0.79,86.03,-3.812,1,145827,4,Eminem,2006-01-01,Pistol Pistol (Remix),pistol-pistol
618,0.657,0.876,11,0.371,0.326,0.000656,0.303,0.632,83.506,-1.65,1,130613,4,Eminem,2006-01-01,Murder,murder
619,0.53,0.683,2,0.333,0.0117,0.0,0.371,0.54,78.132,-4.028,1,269467,4,Eminem,2006-01-01,Everything Is Shady,everything-is-shady
620,0.682,0.789,9,0.488,0.0231,0.0,0.323,0.575,173.015,-5.01,1,177907,4,Eminem,2006-01-01,The Re-Up,the
621,0.767,0.864,10,0.133,0.0116,0.0,0.0957,0.747,85.475,-1.847,0,257907,4,Eminem,2006-01-01,You Don't Know,you-know
622,0.585,0.817,6,0.295,0.0079,0.0,0.2,0.325,124.128,-2.577,1,234453,5,Eminem,2006-01-01,Jimmy Crack Corn,jimmy-crack-corn
623,0.702,0.823,11,0.473,0.198,0.0,0.163,0.323,160.995,-3.329,1,58280,4,Eminem,2006-01-01,Trapped,trapped
624,0.555,0.863,1,0.427,0.134,0.0,0.208,0.502,108.233,-3.197,1,168973,5,Eminem,2006-01-01,Whatever You Want,whatever-you-want
625,0.568,0.904,2,0.453,0.0549,5.4e-06,0.285,0.462,159.867,-4.796,1,245427,4,Eminem,2006-01-01,Talkin' All That,all-that
626,0.537,0.872,1,0.374,0.229,0.0,0.583,0.917,80.006,-3.092,1,246760,4,Eminem,2006-01-01,By My Side,by-my-side
627,0.483,0.926,5,0.352,0.177,0.0,0.258,0.594,129.671,-3.363,0,188187,5,Eminem,2006-01-01,We Ride For Shady,we-ride-for-shady
628,0.667,0.808,1,0.265,0.141,0.0,0.115,0.653,83.031,-4.667,1,265013,4,Eminem,2006-01-01,There He Is,there-he-is
629,0.437,0.836,10,0.405,0.133,0.0,0.627,0.45,85.235,-4.957,0,232920,4,Eminem,2006-01-01,Tryin' Ta Win,ta-win
630,0.771,0.568,5,0.235,0.0265,0.0,0.226,0.678,59.494,-4.621,0,311893,4,Eminem,2006-01-01,Smack That (Remix),smack-that
631,0.761,0.683,8,0.293,0.236,0.0,0.176,0.47,91.06,-4.637,1,114547,4,Eminem,2006-01-01,Public Enemy #1,public-enemy
632,0.443,0.683,10,0.381,0.00352,0.0,0.338,0.379,178.425,-5.973,0,199800,4,Eminem,2006-01-01,Get Low,get-low
633,0.575,0.875,6,0.196,0.139,0.000409,0.141,0.27,90.547,-3.866,0,184040,4,Eminem,2006-01-01,Ski Mask Way (Eminem Remix),ski-mask-way
634,0.945,0.701,8,0.158,0.0872,3.32e-06,0.147,0.617,107.036,-3.749,1,179560,4,Eminem,2006-01-01,Shake That (Remix),shake-that
635,0.441,0.975,8,0.271,0.138,0.0,0.854,0.681,87.142,-3.251,1,309707,4,Eminem,2006-01-01,Cry Now - Shady Remix,cry-now-shady-remix
636,0.538,0.73,9,0.276,0.0171,0.0,0.106,0.083,87.022,-3.426,0,256453,4,Eminem,2006-01-01,No Apologies,no-apologies
637,0.726,0.694,11,0.299,0.0483,0.0,0.327,0.59,82.507,-6.506,0,221027,4,Eminem,2006-01-01,Billion Bucks,billion-bucks
638,0.306,0.724,9,0.0897,0.48,0.000982,0.935,0.0269,114.923,-18.799,0,46867,3,Eminem,2004-11-12,Curtains Up,curtains-up
639,0.731,0.686,11,0.33,0.0915,0.0,0.415,0.29,75.54,-5.002,0,259573,4,Eminem,2004-11-12,Evil Deeds,evil-deeds
640,0.777,0.716,11,0.347,0.294,0.0,0.665,0.593,95.756,-5.327,1,159787,4,Eminem,2004-11-12,Never Enough,never-enough
641,0.766,0.818,9,0.249,0.293,9.39e-05,0.205,0.776,84.466,-3.545,0,346253,4,Eminem,2004-11-12,Yellow Brick Road,yellow-brick-road
642,0.52,0.768,8,0.359,0.0193,0.00034,0.104,0.398,79.178,-3.489,0,296880,4,Eminem,2004-11-12,Like Toy Soldiers,like-toy-soldiers
643,0.625,0.719,10,0.24,0.672,0.0,0.7,0.524,72.532,-3.326,0,317813,4,Eminem,2004-11-12,Mosh,mosh
644,0.763,0.783,4,0.222,0.136,0.0,0.0412,0.529,81.975,-4.601,0,247827,4,Eminem,2004-11-12,Puke,puke
645,0.833,0.949,4,0.182,0.0553,0.0251,0.14,0.907,170.009,-3.082,0,302840,4,Eminem,2004-11-12,My 1st Single,my-1st-single
646,0.77,0.234,8,0.783,0.987,0.0,0.634,0.788,60.286,-16.867,0,32027,4,Eminem,2004-11-12,Paul - Skit,paul-skit
647,0.836,0.494,9,0.253,0.0968,0.0,0.078,0.456,88.04,-3.506,0,313947,4,Eminem,2004-11-12,Rain Man,rain-man
648,0.622,0.539,1,0.502,0.242,0.0,0.107,0.315,173.662,-4.331,1,266933,4,Eminem,2004-11-12,Big Weenie,big-weenie
